Document Number,Accounting Document Number,Company Code,Invoice Status,Activity,Actual Role,Actual Agent,Start Date & Time,End Date & Time,Work Item ID,Process Type Number,Process Type Text
000009724723,5100484336,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FISHERTAN,2025-09-09 15:17:31,2025-09-09 15:17:31,000194137713,854,QH - Service Entry Required (PO)
000009725204,5100407553,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-08-21 14:55:35,2025-08-21 14:55:35,000194133237,854,QH - Service Entry Required (PO)
000009725351,5100258789,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-24 15:05:39,2025-09-24 15:05:39,000197422345,838,QH - Missing Mandatory Information (PO)
000009728162,5100523049,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-09-01 11:20:00,2025-09-01 11:20:00,000195054140,899,QH - Tolerance exceeded (PO)
000009728317,5100197269,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-08-19 08:09:52,2025-08-19 08:09:52,000193768579,854,QH - Service Entry Required (PO)
000009730031,5100257284,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-10 09:00:24,2025-09-10 09:00:24,000196027450,854,QH - Service Entry Required (PO)
000009731257,5101134726,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-08-25 13:08:20,2025-08-25 13:08:20,000194327903,854,QH - Service Entry Required (PO)
000009731260,5100091694,2200,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-08 10:12:19,2025-09-08 10:12:19,000195665713,838,QH - Missing Mandatory Information (PO)
000009731595,5100053455,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MADDENSH,2025-08-27 14:35:39,2025-08-27 14:35:39,000194679521,854,QH - Service Entry Required (PO)
000009732037,5100438476,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-09-02 06:39:14,2025-09-02 06:39:14,000195126845,854,QH - Service Entry Required (PO)
000009732423,5100255805,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-27 08:13:13,2025-08-27 08:13:31,000194610097,813,QH - Manual Check Lines and/or Balance (PO)
000009732826,5101130993,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-08-19 14:16:22,2025-08-19 14:16:22,000193845452,854,QH - Service Entry Required (PO)
000009734856,5101145248,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-09-10 16:43:04,2025-09-10 16:43:04,000196100811,854,QH - Service Entry Required (PO)
000009736076,5100359649,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-27 08:53:46,2025-08-27 08:53:46,000194616145,854,QH - Service Entry Required (PO)
000009736077,5100359739,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-27 14:29:49,2025-08-27 14:29:49,000194689466,854,QH - Service Entry Required (PO)
000009736078,5100359737,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-27 14:27:44,2025-08-27 14:27:44,000194689458,854,QH - Service Entry Required (PO)
000009737320,5100053363,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-26 09:31:01,2025-08-26 09:31:01,000194496672,854,QH - Service Entry Required (PO)
000009737523,5100360184,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLEYSH,2025-08-29 16:05:50,2025-08-29 16:05:50,000194846876,854,QH - Service Entry Required (PO)
000009738423,5100255001,2400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-20 06:32:24,2025-08-20 06:32:24,000191762204,838,QH - Missing Mandatory Information (PO)
000009739063,5100091175,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-28 12:18:22,2025-08-28 12:18:22,000194803469,854,QH - Service Entry Required (PO)
000009740124,5100345431,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-08-27 12:24:59,2025-08-27 12:24:59,000194659139,854,QH - Service Entry Required (PO)
000009741124,5100438543,3300,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-02 12:51:51,2025-09-02 12:51:51,000195171889,854,QH - Service Entry Required (PO)
000009741130,5100198257,3400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-08-27 14:29:30,2025-08-27 14:29:30,000194646546,854,QH - Service Entry Required (PO)
000009741673,5100199241,3400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-04 11:21:31,2025-09-04 11:21:31,000195481062,854,QH - Service Entry Required (PO)
000009742277,5101150186,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-09-18 13:57:30,2025-09-18 13:57:30,000196871483,854,QH - Service Entry Required (PO)
000009743747,5100255494,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-25 12:36:46,2025-08-25 12:36:46,000194396974,838,QH - Missing Mandatory Information (PO)
000009743830,5100091342,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-09-01 13:35:41,2025-09-01 13:35:41,000195040564,854,QH - Service Entry Required (PO)
000009744514,5100438542,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-02 12:50:32,2025-09-02 12:50:32,000195171858,854,QH - Service Entry Required (PO)
000009744941,5101134731,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-08-25 13:10:07,2025-08-25 13:10:07,000194327912,854,QH - Service Entry Required (PO)
000009745373,5101148799,1000,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-09-17 07:50:59,2025-09-17 07:50:59,000196657588,838,QH - Missing Mandatory Information (PO)
000009745518,5100092716,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-30 08:49:11,2025-09-30 08:49:11,000197865631,854,QH - Service Entry Required (PO)
000009745552,5100360055,2800,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-08-29 07:47:57,2025-08-29 07:47:57,000194881618,854,QH - Service Entry Required (PO)
000009745553,5100360057,2800,29,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-08-29 07:50:19,2025-08-29 07:50:19,000194880863,854,QH - Service Entry Required (PO)
000009745666,5100359088,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-25 07:59:35,2025-08-25 07:59:35,000194339611,854,QH - Service Entry Required (PO)
000009745723,5101134697,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:42:11,2025-08-25 12:42:11,000194400775,854,QH - Service Entry Required (PO)
000009745877,5100202339,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 13:06:34,2025-10-01 13:06:34,000198073156,854,QH - Service Entry Required (PO)
000009746358,5100481081,2500,29,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DALEYDAN,2025-08-26 15:20:21,2025-08-26 15:20:21,000194447109,854,QH - Service Entry Required (PO)
000009747378,5100360386,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-01 10:08:23,2025-09-01 10:08:23,000195033952,854,QH - Service Entry Required (PO)
000009747791,5100408060,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-08-25 10:37:28,2025-08-25 10:37:28,000194133281,854,QH - Service Entry Required (PO)
000009748146,5101134696,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:41:24,2025-08-25 12:41:24,000194400776,854,QH - Service Entry Required (PO)
000009748713,5100359650,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-27 08:54:47,2025-08-27 08:54:47,000194616139,854,QH - Service Entry Required (PO)
000009749184,5100360132,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-08-29 12:33:08,2025-08-29 12:33:08,000194819430,854,QH - Service Entry Required (PO)
000009749186,5100360130,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-08-29 12:28:34,2025-08-29 12:28:34,000194819434,854,QH - Service Entry Required (PO)
000009749836,5100091691,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-08 10:08:55,2025-09-08 10:08:55,000195665579,854,QH - Service Entry Required (PO)
000009749899,5100361747,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-09-05 15:35:37,2025-09-05 15:35:37,000195706085,854,QH - Service Entry Required (PO)
000009751388,5100484140,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DALEYDAN,2025-09-09 09:15:53,2025-09-09 09:15:53,000195848853,899,QH - Tolerance exceeded (PO)
000009751995,5100358291,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-19 14:34:07,2025-08-19 14:34:07,000193883896,854,QH - Service Entry Required (PO)
000009752222,5100523450,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYJACQ,2025-09-02 14:38:45,2025-09-02 14:38:45,000195206242,854,QH - Service Entry Required (PO)
000009752574,5100091973,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALEMANR,2025-09-15 14:59:33,2025-09-15 14:59:33,000196449371,854,QH - Service Entry Required (PO)
000009753319,5101143314,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-09-08 14:24:52,2025-09-08 14:24:52,000195832619,813,QH - Manual Check Lines and/or Balance (PO)
000009753469,5101050598,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-12 08:28:09,2025-09-12 08:28:09,000196125088,854,QH - Service Entry Required (PO)
000009754128,5100257650,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-15 09:10:27,2025-09-15 09:10:27,000196349007,854,QH - Service Entry Required (PO)
000009754264,5100436265,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-20 09:23:48,2025-08-20 09:23:48,000193953315,854,QH - Service Entry Required (PO)
000009754793,5101134694,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:40:41,2025-08-25 12:40:41,000194400774,854,QH - Service Entry Required (PO)
000009755429,5101134702,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:44:41,2025-08-25 12:44:41,000194405219,854,QH - Service Entry Required (PO)
000009755555,5100345274,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-08-26 09:32:10,2025-08-26 09:32:10,000194428519,854,QH - Service Entry Required (PO)
000009755699,5101134700,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:44:09,2025-08-25 12:44:09,000194405222,854,QH - Service Entry Required (PO)
000009756568,5101134699,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:43:35,2025-08-25 12:43:35,000194405221,854,QH - Service Entry Required (PO)
000009757096,5100407851,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-08-22 14:37:33,2025-08-22 14:37:33,000194281736,854,QH - Service Entry Required (PO)
000009757507,5100344273,3000,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-08-20 08:51:57,2025-08-20 08:51:57,000193945394,854,QH - Service Entry Required (PO)
000009758119,5101148261,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-09-16 13:48:07,2025-09-16 13:48:07,000196593816,854,QH - Service Entry Required (PO)
000009758197,5100255817,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-27 08:53:54,2025-08-27 08:55:02,000192375817,813,QH - Manual Check Lines and/or Balance (PO)
000009758263,5100090933,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-25 09:34:58,2025-08-25 09:34:58,000194362666,854,QH - Service Entry Required (PO)
000009758369,5100480144,2500,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FORDLN,2025-08-22 07:12:54,2025-08-22 07:12:54,000194207210,854,QH - Service Entry Required (PO)
000009758789,5101134703,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:45:49,2025-08-25 12:45:49,000194405658,854,QH - Service Entry Required (PO)
000009759351,5101136080,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-08-27 12:36:36,2025-08-27 12:36:36,000194666474,854,QH - Service Entry Required (PO)
000009759501,5101055776,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-23 11:21:55,2025-09-23 11:21:55,000197243784,854,QH - Service Entry Required (PO)
000009760552,5101134704,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:46:21,2025-08-25 12:46:21,000194396723,854,QH - Service Entry Required (PO)
000009760668,5100197287,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-08-19 09:18:28,2025-08-19 09:18:28,000193817925,854,QH - Service Entry Required (PO)
000009761106,5100347067,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-08-21 11:57:16,2025-08-21 11:57:16,000194049567,854,QH - Service Entry Required (PO)
000009761107,5100347065,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-08-21 11:51:11,2025-08-21 11:51:11,000194049568,854,QH - Service Entry Required (PO)
000009761110,5100347064,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-08-21 11:48:09,2025-08-21 11:48:09,000194049575,854,QH - Service Entry Required (PO)
000009762662,5100438686,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DEJAGERE,2025-09-03 07:34:35,2025-09-03 07:34:35,000195302442,813,QH - Manual Check Lines and/or Balance (PO)
000009762672,5100441331,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-19 09:12:23,2025-09-19 09:12:23,000196917693,854,QH - Service Entry Required (PO)
000009762922,5100364010,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 10:45:22,2025-09-18 10:45:22,000196813987,854,QH - Service Entry Required (PO)
000009763226,1900281273,2800,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOERLERJ,2025-08-20 07:42:34,2025-08-20 07:42:34,000193951079,838,QH - Missing Mandatory Information (PO)
000009763368,5100198268,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-08-27 14:56:49,2025-08-27 14:56:49,000194646549,854,QH - Service Entry Required (PO)
000009763708,5101134733,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-08-25 13:11:10,2025-08-25 13:11:10,000194327923,854,QH - Service Entry Required (PO)
000009764190,5100436121,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-19 13:05:16,2025-08-19 13:05:16,000193867924,854,QH - Service Entry Required (PO)
000009764317,5100090961,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-25 11:40:04,2025-08-25 11:40:04,000194362668,854,QH - Service Entry Required (PO)
000009764971,5100203317,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MORRSUZA,2025-09-05 08:48:30,2025-09-05 08:48:30,000195585706,854,QH - Service Entry Required (PO)
000009765303,5101134334,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-08-25 08:45:00,2025-08-25 08:45:00,000194354838,854,QH - Service Entry Required (PO)
000009765304,5101134333,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-08-25 08:43:54,2025-08-25 08:43:54,000194354834,854,QH - Service Entry Required (PO)
000009765321,5100364100,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PEARSONSAS,2025-09-18 14:51:29,2025-09-18 14:51:29,000196794698,854,QH - Service Entry Required (PO)
000009765548,5100633122,2000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLBR,2025-09-16 12:31:27,2025-09-16 12:31:27,000196572597,854,QH - Service Entry Required (PO)
000009766214,5100255407,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-25 07:09:13,2025-08-25 07:09:13,000194261433,854,QH - Service Entry Required (PO)
000009766242,5101134331,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-08-25 08:42:46,2025-08-25 08:42:46,000194354835,854,QH - Service Entry Required (PO)
000009766295,5100362166,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLEYSH,2025-09-09 13:52:06,2025-09-09 13:52:06,000195884317,854,QH - Service Entry Required (PO)
000009767028,5100438749,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-09-03 14:51:35,2025-09-03 14:51:35,000195379622,854,QH - Service Entry Required (PO)
000009767600,5100436659,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DEJAGERE,2025-08-22 07:22:31,2025-08-22 07:22:31,000194207484,813,QH - Manual Check Lines and/or Balance (PO)
000009768403,5100090945,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-25 10:49:59,2025-08-25 10:49:59,000194362638,854,QH - Service Entry Required (PO)
000009768404,5100090944,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-25 10:47:52,2025-08-25 10:47:52,000194362636,854,QH - Service Entry Required (PO)
000009768531,5101134594,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 11:58:58,2025-08-25 11:58:58,000194397184,854,QH - Service Entry Required (PO)
000009768651,5101131888,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-08-20 12:34:30,2025-08-20 12:34:30,000194014453,854,QH - Service Entry Required (PO)
000009768845,5100522742,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-08-29 11:04:09,2025-08-29 11:04:09,000194700915,854,QH - Service Entry Required (PO)
000009769035,5100362143,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLEYSH,2025-09-09 13:08:43,2025-09-09 13:08:43,000195884315,854,QH - Service Entry Required (PO)
000009769106,5101134596,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:00:11,2025-08-25 12:00:11,000194397576,854,QH - Service Entry Required (PO)
000009769163,5100358491,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOLZBROO,2025-08-20 12:56:06,2025-08-20 12:56:06,000193888028,854,QH - Service Entry Required (PO)
000009769396,5101140439,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-09-03 12:40:27,2025-09-03 12:40:27,000195369451,854,QH - Service Entry Required (PO)
000009769694,5100202482,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MORRSUZA,2025-08-28 06:08:01,2025-08-28 06:08:01,000194728696,899,QH - Tolerance exceeded (PO)
000009771070,5100480454,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-08-25 07:36:07,2025-08-25 07:36:07,000194328194,854,QH - Service Entry Required (PO)
000009771290,5100637976,2000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DCRUZP,2025-09-30 12:23:21,2025-09-30 12:23:21,000197925475,854,QH - Service Entry Required (PO)
000009771504,5100053194,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOLZBROO,2025-08-20 12:55:13,2025-08-20 12:55:13,000193888029,854,QH - Service Entry Required (PO)
000009771553,5100344736,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-08-22 07:01:25,2025-08-22 07:01:25,000194078238,854,QH - Service Entry Required (PO)
000009771746,5100481891,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MANTEITR,2025-08-29 11:33:21,2025-08-29 11:33:21,000194931071,899,QH - Tolerance exceeded (PO)
000009771854,5100361577,2800,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-09-05 09:14:01,2025-09-05 09:14:01,000195600902,854,QH - Service Entry Required (PO)
000009771856,5100361975,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-08 14:38:43,2025-09-08 14:38:43,000195697291,854,QH - Service Entry Required (PO)
000009772171,5100358320,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-19 15:27:11,2025-08-19 15:27:11,000193912943,854,QH - Service Entry Required (PO)
000009772172,5100362701,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOERLERJ,2025-09-12 14:15:04,2025-09-12 14:15:04,000195912750,854,QH - Service Entry Required (PO)
000009772265,5100202338,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 13:07:31,2025-10-01 13:07:31,000198073159,854,QH - Service Entry Required (PO)
